muscle,series,phase_pct,dMTU_mm
bifemsh_l,femur_fixed,78.000,0.0000
bifemsh_l,femur_fixed,79.000,0.0000
bifemsh_l,femur_fixed,79.645,0.0000
bifemsh_l,femur_fixed,80.155,-0.0000
bifemsh_l,femur_fixed,81.000,-0.0000
bifemsh_l,femur_fixed,82.000,0.0000
bifemsh_l,femur_fixed,82.645,-0.0000
bifemsh_l,femur_fixed,83.155,-0.0000
bifemsh_l,femur_fixed,84.000,0.0000
bifemsh_l,femur_fixed,85.000,0.0000
bifemsh_l,femur_fixed,85.645,0.0000
bifemsh_l,femur_fixed,86.155,0.0000
bifemsh_l,femur_fixed,87.000,0.0000
bifemsh_l,femur_fixed,88.000,0.0000
bifemsh_l,femur_fixed,88.645,-0.0000
bifemsh_l,femur_fixed,89.155,-0.0000
bifemsh_l,femur_fixed,90.000,-0.0000
bifemsh_l,femur_fixed,91.000,0.0000
bifemsh_l,femur_fixed,91.645,0.0000
bifemsh_l,femur_fixed,92.155,0.0000
bifemsh_l,femur_fixed,93.000,0.0000
bifemsh_l,femur_fixed,94.000,0.0000
bifemsh_l,femur_fixed,94.645,0.0000
bifemsh_l,femur_fixed,95.155,0.0000
bifemsh_l,femur_fixed,96.000,-0.0000
bifemsh_l,femur_fixed,97.000,0.0000
bifemsh_l,femur_fixed,97.645,0.0000
bifemsh_l,femur_fixed,98.155,0.0000
bifemsh_l,femur_fixed,99.000,-0.0000
bifemsh_l,femur_fixed,100.000,-0.0000
bifemsh_l,adaptive,0.000,0.0000
bifemsh_l,adaptive,1.000,-0.0195
bifemsh_l,adaptive,1.645,-0.0312
bifemsh_l,adaptive,2.155,-0.0399
bifemsh_l,adaptive,3.000,-0.0529
bifemsh_l,adaptive,4.000,-0.0668
bifemsh_l,adaptive,4.645,-0.0759
bifemsh_l,adaptive,5.155,-0.0831
bifemsh_l,adaptive,6.000,-0.0949
bifemsh_l,adaptive,7.000,-0.1083
bifemsh_l,adaptive,7.645,-0.1164
bifemsh_l,adaptive,8.155,-0.1225
bifemsh_l,adaptive,9.000,-0.1323
bifemsh_l,adaptive,10.000,-0.1430
bifemsh_l,adaptive,10.645,-0.1491
bifemsh_l,adaptive,11.155,-0.1535
bifemsh_l,adaptive,12.000,-0.1601
bifemsh_l,adaptive,13.000,-0.1674
bifemsh_l,adaptive,13.645,-0.1720
bifemsh_l,adaptive,14.155,-0.1756
bifemsh_l,adaptive,15.000,-0.1816
bifemsh_l,adaptive,16.000,-0.1878
bifemsh_l,adaptive,16.645,-0.1910
bifemsh_l,adaptive,17.155,-0.1930
bifemsh_l,adaptive,18.000,-0.1959
bifemsh_l,adaptive,19.000,-0.1997
bifemsh_l,adaptive,19.645,-0.2023
bifemsh_l,adaptive,20.155,-0.2043
bifemsh_l,adaptive,21.000,-0.2069
bifemsh_l,adaptive,22.000,-0.2082
bifemsh_l,adaptive,22.645,-0.2079
bifemsh_l,adaptive,23.155,-0.2069
bifemsh_l,adaptive,24.000,-0.2039
bifemsh_l,adaptive,25.000,-0.1980
bifemsh_l,adaptive,25.645,-0.1929
bifemsh_l,adaptive,26.155,-0.1882
bifemsh_l,adaptive,27.000,-0.1792
bifemsh_l,adaptive,28.000,-0.1672
bifemsh_l,adaptive,28.645,-0.1592
bifemsh_l,adaptive,29.155,-0.1531
bifemsh_l,adaptive,30.000,-0.1443
bifemsh_l,adaptive,31.000,-0.1368
bifemsh_l,adaptive,31.645,-0.1339
bifemsh_l,adaptive,32.155,-0.1329
bifemsh_l,adaptive,33.000,-0.1338
bifemsh_l,adaptive,34.000,-0.1392
bifemsh_l,adaptive,34.645,-0.1450
bifemsh_l,adaptive,35.155,-0.1508
bifemsh_l,adaptive,36.000,-0.1628
bifemsh_l,adaptive,37.000,-0.1808
bifemsh_l,adaptive,37.645,-0.1948
bifemsh_l,adaptive,38.155,-0.2071
bifemsh_l,adaptive,39.000,-0.2301
bifemsh_l,adaptive,40.000,-0.2618
bifemsh_l,adaptive,40.645,-0.2851
bifemsh_l,adaptive,41.155,-0.3052
bifemsh_l,adaptive,42.000,-0.3414
bifemsh_l,adaptive,43.000,-0.3886
bifemsh_l,adaptive,43.645,-0.4209
bifemsh_l,adaptive,44.155,-0.4471
bifemsh_l,adaptive,45.000,-0.4917
bifemsh_l,adaptive,46.000,-0.5453
bifemsh_l,adaptive,46.645,-0.5793
bifemsh_l,adaptive,47.155,-0.6047
bifemsh_l,adaptive,48.000,-0.6412
bifemsh_l,adaptive,49.000,-0.6684
bifemsh_l,adaptive,49.645,-0.6729
bifemsh_l,adaptive,50.155,-0.6676
bifemsh_l,adaptive,51.000,-0.6399
bifemsh_l,adaptive,52.000,-0.5755
bifemsh_l,adaptive,52.645,-0.5158
bifemsh_l,adaptive,53.155,-0.4589
bifemsh_l,adaptive,54.000,-0.3472
bifemsh_l,adaptive,55.000,-0.1901
bifemsh_l,adaptive,55.645,-0.0768
bifemsh_l,adaptive,56.155,0.0180
bifemsh_l,adaptive,57.000,0.1824
bifemsh_l,adaptive,58.000,0.3807
bifemsh_l,adaptive,58.645,0.5065
bifemsh_l,adaptive,59.155,0.6040
bifemsh_l,adaptive,60.000,0.7611
bifemsh_l,adaptive,61.000,0.9383
bifemsh_l,adaptive,61.645,1.0465
bifemsh_l,adaptive,62.155,1.1284
bifemsh_l,adaptive,63.000,1.2580
bifemsh_l,adaptive,64.000,1.4044
bifemsh_l,adaptive,64.645,1.4947
bifemsh_l,adaptive,65.155,1.5628
bifemsh_l,adaptive,66.000,1.6673
bifemsh_l,adaptive,67.000,1.7773
bifemsh_l,adaptive,67.645,1.8389
bifemsh_l,adaptive,68.155,1.8810
bifemsh_l,adaptive,69.000,1.9363
bifemsh_l,adaptive,70.000,1.9790
bifemsh_l,adaptive,70.645,1.9943
bifemsh_l,adaptive,71.155,2.0000
bifemsh_l,adaptive,72.000,1.9978
bifemsh_l,adaptive,73.000,1.9789
bifemsh_l,adaptive,73.645,1.9590
bifemsh_l,adaptive,74.155,1.9398
bifemsh_l,adaptive,75.000,1.9026
bifemsh_l,adaptive,76.000,1.8522
bifemsh_l,adaptive,76.645,1.8168
bifemsh_l,adaptive,77.155,1.7876
bifemsh_l,adaptive,78.000,1.7369
bifemsh_l,adaptive,79.000,1.6731
bifemsh_l,adaptive,79.645,1.6298
bifemsh_l,adaptive,80.155,1.5945
bifemsh_l,adaptive,81.000,1.5339
bifemsh_l,adaptive,82.000,1.4594
bifemsh_l,adaptive,82.645,1.4101
bifemsh_l,adaptive,83.155,1.3707
bifemsh_l,adaptive,84.000,1.3046
bifemsh_l,adaptive,85.000,1.2258
bifemsh_l,adaptive,85.645,1.1748
bifemsh_l,adaptive,86.155,1.1345
bifemsh_l,adaptive,87.000,1.0682
bifemsh_l,adaptive,88.000,0.9908
bifemsh_l,adaptive,88.645,0.9411
bifemsh_l,adaptive,89.155,0.9020
bifemsh_l,adaptive,90.000,0.8373
bifemsh_l,adaptive,91.000,0.7609
bifemsh_l,adaptive,91.645,0.7116
bifemsh_l,adaptive,92.155,0.6727
bifemsh_l,adaptive,93.000,0.6082
bifemsh_l,adaptive,94.000,0.5318
bifemsh_l,adaptive,94.645,0.4822
bifemsh_l,adaptive,95.155,0.4426
bifemsh_l,adaptive,96.000,0.3745
bifemsh_l,adaptive,97.000,0.2881
bifemsh_l,adaptive,97.645,0.2295
bifemsh_l,adaptive,98.155,0.1818
bifemsh_l,adaptive,99.000,0.1002
bifemsh_l,adaptive,100.000,0.0000
